1875,"gC1qR Expression in Chimpanzees with Resolved and Chronic Infection: Potential Role of HCV Core/gC1qR-mediated T Cell Suppression in the Outcome of HCV Infection (BLS) Genetics; (BLS) Microbiology; (HSC) Medicine - Immunology; (HSC) Medicine - Infectious Disease;  Virology ---Elsevier Department of Microbiology and Pathology, Beirne Carter Center for Immunology Research, University of Virginia, Charlottesville, VA 22908, USA Viral Immunology Laboratory, Division of Digestive Diseases, Department of Internal Medicine, University of Cincinnati Medical Center Cincinnati, OH 45267, USA Laboratory of Virology, Lindsley F. Kimball Research Institute, New York Blood Center, NY 10021, USA",+Error in Data+Error in Image+Unreliable Data+Unreliable Image,Zhi Qiang Yao Mohamed Tarek Shata Nancy Tricoche Mei Mei Shan Betsy Brotman Wolfram Pfahle Young S Hahn Alfred M Prince,03/15/2006 16368125 10.1016/j.virol.2005.11.020,11/25/2007 18041113,Research Article Retraction,United States No
17316,"Does the Oropharyngeal Fat Tissue Influence the Oropharyngeal Airway in Snorers? Dynamic CT Study (HSC) Medicine - Otorhinolaryngology;  Korean Journal of Radiology ---Korean Society of Radiology Department of Radiology, School of Medicine, Ondokuz Mayis University, Turkey Department of Otorhinolaryngology and Head and Neck Surgery, School of Medicine, Turkey",+Duplication of Article,Tolga Aksoz Huseyin Akan Mehmet Celebi Banu Baglan Sakan,04/01/2004 15235234 10.3348/kjr.2004.5.2.102,11/12/2007 17554198 10.3348/kjr.2007.8.3.262,Research Article Retraction,Turkey No
16864,"The relationship between lipid profile and erectile dysfunction (HSC) Medicine - Cardiovascular; (HSC) Medicine - Obstetrics/Gynecology; (HSC) Medicine - Urology/Nephrology;  International Journal of Impotence Research ---Springer - Nature Publishing Group Department of Urology, Urology Research Center, Tehran University of Medical Sciences, Sina Hospital, Tehran, Iran",+Duplication of Article,Mohammadreza Nikoobakht Hamidreza Nasseh Maziar Pourkasmaee,06/16/2005 15988546 10.1038/sj.ijir.3901350,11/03/2007 17982441 10.1038/sj.ijir.3901620,Clinical Study Retraction,Iran No
6804,"Cardiac Troponin T: An Early Molecule Marker of Normalization of Left Ventricular Ejection Fraction in Patients with Peripartum Cardiomyopathy (HSC) Medicine - Cardiology; (HSC) Medicine - Obstetrics/Gynecology;  Cardiology ---Karger Department of Obstetrics and Gynecology, Renmin Hospital of Wuhan University Department of Cardiology, Renmin Hospital of Wuhan University Department of Cardiology, Wuhan Xiehe Hospital, Huazhong University of Science and Technology, Wuhan Department of Cardiology, Xiaogan General Hospital, Xiaogan, PR China",+Duplication of Article+Euphemisms for Duplication+Withdrawal,Yan-Bo Li Cheng-Lin Hu Jia-Ming Zhang Yong-Guang Zou Yan-Hong Tang Jiang-Bing Chen Qi-Zhu Tang Cong-Xin Huang,02/13/2007 17299263 10.1159/000099107,11/01/2007  10.1159/000099107,Research Article Retraction,China No
20844,"Illness action rediscovered: a case study of upper limb pain (HSC) Medicine - General;  Sociology of Health & Illness ---Wiley Department of Social Medicine, University of Bristol",+Duplication of Article,Michael Calnan David Wainwright Claire O'Neill Anna Winterbottom Chris Watkins,04/01/2007 17470215 10.1111/j.1467-9566.2007.00543.x,11/01/2007 17986024 10.1111/j.1467-9566.2007.01055.x,Case Report Retraction,United Kingdom No
3790,"Pathophysiological actions of protease activated receptors (PARs). (BLS) Biochemistry; (BLS) Biology - Molecular; (HSC) Medicine - Pharmacology;  Pharmazie ---Avoxa Department of Pharmacology, L. M. College of Pharmacy, Navrangpura, Ahmedabad, India",+Notice - Limited or No Information,NM Pandya SM Jain DD Santani,03/01/2007 17416190,11/01/2007 18065108,Research Article Retraction,India Unknown
1824,"Prevention of mouse lung tumors and modulation of DNA methylation by combined treatment with budesonide and R115777 (Zarnestra MT) (HSC) Medicine - Drug Design; (HSC) Medicine - Oncology;  Carcinogenesis ---Oxford University Press Medical University of Ohio, Toledo, OH 43614, USA  Ohio State University, College of Medicine and Public Health, Columbus, OH 43210, USA  National Cancer Institute, Bethesda, MD 20892, USA",+Duplication of Article+Error by Journal/Publisher,Fadel S Alyaqoub Lianhui Tao Paula M Kramer Vernon E Steele Ronald A Lubet William T Gunning Michael A Pereira,08/02/2006 16885199 10.1093/carcin/bgl136,11/01/2007 17984118 10.1093/carcin/bgm230,Research Article Retraction,United States No
4942,"The Effect of Dental Overbite on Eustachian Tube Dysfunction in Iranian Children (BLS) Biology - General; (HSC) Medicine - Otorhinolaryngology; (HSC) Medicine - Pediatrics;  International Journal of Pediatric Otorhinolaryngology ---Elsevier Department of Biostatistics, Shahid Beheshti Medical University, Tehran, Iran Shahid Beheshti University of Medical Sciences, Tehran, Iran Department of Orthodontics, Shahid Beheshti Medical University, Tehran, Iran Department of Otorhinolaryngology, Taleghani Hospital, Shahid Beheshti Medical University, Tehran, Iran",+Plagiarism of Text,Peyman Nejatbakhsh Azadani Elnaz Jafarimehr Abdorahman Shokatbakhsh Mohamad Amin Pourhoseingholi Aman Ghougeghi,02/01/2007 17141333 10.1016/j.ijporl.2006.10.023,11/01/2007 18041111,Clinical Study Retraction,Iran No
1011,"Visfatin: a protein secreted by visceral fat that mimics the effects of insulin (BLS) Biochemistry; (BLS) Biology - Molecular; (HSC) Medicine - Endocrinology; (PUB) Society/Association Journals;  Science ---American Association for the Advancement of Science (AAAS) Department of Medicine and Pathophysiology, Graduate School of Medicine, Osaka University, Suita, Osaka, Japan Department of Organismal Biosystems, Graduate School of Frontier Biosciences, Osaka University, Suita, Osaka, Japan Japan Society for the Promotion of Science, Ichibancho, Chiyoda-ku, Tokyo, Japan Genomic Science Laboratories, Sumitomo Pharmaceuticals Co. Ltd., Takarazuka, Hyogo, Japan Laboratory of Animal Molecular Technology, Research and Education Center for Genetic Information, Nara Institute of Science and Technology, Ikoma, Nara, Japan Department of Internal Medicine and Molecular Science, Graduate School of Medicine, Osaka University, Suita, Osaka, Japan Sumitomo Hospital, Kita-Ku, Osaka, Japan Japan Science and Technology Agency, Kawaguchi, Saitama, Japan http://retractionwatch.com/the-retraction-watch-leaderboard/top-10-most-highly-cited-retracted-papers/",+Concerns/Issues About Data+Concerns/Issues About Results+Investigation by Company/Institution+Objections by Author(s),Atsunori Fukuhara Morihiro Matsuda Masako Nishizawa Katsumori Segawa Masaki Tanaka Kae Kishimoto Yasushi Matsuki Mirei Murakami Tomoko Ichisaka Hiroko Murakami Eijiro Watanabe Toshiyuki Takagi Megumi Akiyoshi Tsuguteru Ohtsubo Shinji Kihara Shizuya Yamashita Makoto Makishima Tohru Funahashi Shinya Yamanaka Ryuji Hiramatsu Yuji Matsuzawa Iichiro Shimomura,01/21/2005 15604363 10.1126/science.1097243,10/26/2007 17962537 10.1126/science.318.5850.565b,Research Article Retraction,Japan No
3628,"radish encodes a phospholipase-A2 and defines a neural circuit involved in anesthesia-resistant memory (BLS) Biology - Cellular; (BLS) Genetics; (HSC) Medicine - Anesthesia/Anaesthesia; (HSC) Medicine - Neurology;  Current Biology (CB) ---Elsevier National Tsing Hua University Institute of Biotechnology, Hsinchu 30043 TaiwanCold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, New York 11724Watson School of Biological Sciences, Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, New York 11724Division of Informatics, Institute for Adaptive and Neural Computation, University of Edinburgh, 5 Forrest Hill, Edinburgh EH1 2QL, United KingdomBrain Research Center, University System of Taiwan, Hsinchu 30043 Taiwan",+Error in Results and/or Conclusions+Results Not Reproducible+Unreliable Results,Ann-Shyn Chiang Allison Blum Jody Barditch Ying-Hsiu Chen Shu-Ling Chiu Michael Regulski J Douglas Armstrong Tim Tully Josh Dubnau,02/17/2004 14972677 10.1016/j.cub.2004.02.003,10/09/2007 17992736 10.1016/j.cub.2007.09.050,Research Article Retraction,Taiwan United Kingdom United States No
6655,"Medical Device and Supply Market: Market Success of Small Companies in Economic Recession (B/T) Business - General; (B/T) Government; (HSC) Public Health and Safety;  2007 International Conference on Wireless Communications, Networking and Mobile Computing (WiCOM) ---Institute of Electrical and Electronics Engineers (IEEE) South Ocean Coll. at Sia Door, Sia Door, MD",+Investigation by Journal/Publisher+Notice - Limited or No Information,Fred Gong Lu Jia Sheng Peibin Ke,09/21/2007  10.1109/WICOM.2007.1196,10/08/2007  10.1109/WICOM.2007.1196,Conference Abstract/Paper Review Article Retraction,United States No
2145,"Survival and function of transplanted islet cells on an in vivo, vascularized tissue engineering platform in the rat: A pilot study (BLS) Biology - Cellular; (HSC) Medicine - Cardiovascular;  Cell Transplantation ---SAGE Publications Bernard O’Brien Institute of Microsurgery and the Department of Surgery, University of Melbourne, St. Vincent’s Hospital, Melbourne, Australia Division of Plastic Surgery, University of Michigan, Ann Arbor, MI, USA Department of Plastic Surgery, St George’s Hospital Medical School, University of London, London, UK",+Contamination of Cell Lines/Tissues+Error in Cell Lines/Tissues,David L Brown Peter J Meagher Kenneth R Knight Effie Keramidaris Rosalind Romeo-Meeuw Anthony J Penington Wayne A Morrison,04/01/2006 16898225 10.3727/000000006783981909,10/07/2007 18360952 10.3727/000000007783472354,Research Article Retraction,Australia United Kingdom United States Yes
7764,"A case of nosocomial atypical mycobacterial infection (BLS) Microbiology; (HSC) Medicine - Dermatology; (HSC) Medicine - Pathology; (HSC) Medicine - Surgery; (PUB) Institutional Journals;  Medical Journal Armed Forces India ---Elsevier Graded Specialist (Surgery), Army Hospital (R&R), Delhi CanttSenior Advisor (Surgery)Senior Advisor (Pathology), Base Hospital Delhi CanttSenior Advisor (Microbiology), Command Hospital (WC), Chandimandir",+Duplication of Article,A Chauhan A K Gupta S Satyanarayan J Jena,04/01/2007,10/01/2007,Case Report Retraction,India No
2879,"A quantitative approach to benefit-risk assessment of medicines--part 2; the practical application of a new model (B/T) Business - Management; (HSC) Medicine - General; (PUB) Society/Association Journals; (SOC) Ethics/Bioethics; (SOC) Sociology;  Pharmacoepidemiology and Drug Safety ---Wiley Regulatory Affairs Europe, Merck Sharp & Dohme (Europe) Inc, 5 Lynx Binnenhof, Brussels, B-1200, Belgium  Centre for Socioeconomic Research, Welsh School of Pharmacy, Redwood Building, King Edward VII Avenue, Cardiff, CF10 3XF  CMR International, Novellus Court, 61 South Street, Epsom, Surrey, KT18 7PX",+Duplication of Article,Filip Mussen Sam Salek Stuart Walker,06/01/2007 17546574 10.1002/pds.1434,10/01/2007 17907250 10.1002/pds.1505,Research Article Retraction,Belgium United Kingdom Yes
3883,"Evaluation of substituted oxime ethers for growth regulatory activity against Spodoptera litura (Lepidoptera: Noctuidae) (BLS) Biochemistry; (BLS) Biology - General; (HSC) Medicine - Pharmacology; (PHY) Chemistry;  Journal of Economic Entomology ---Oxford University Press Division of Plant Protection, Faculty of Agriculture, Valie Asr University, Rafsanjan",+Duplication of Article,Hamzeh Izadi Balla Subrahmanyam Mohammad Amin Samih,04/01/2007 17461059 10.1093/jee/100.2.361,10/01/2007 17977112 10.1093/jee/100.5.iii,Research Article Retraction,Iran No
7753,"HMG Co-A reductase inhibitors improve microvascular outcomes in the metabolic syndrome independent of plasma total cholesterol. (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Cardiovascular; (PUB) Society/Association Journals;  American Journal of Physiology - Heart and Circulatory Physiology ---APS: American Physiological Society Center for Interdisciplinary Research in Cardiovascular Sciences, West Virginia University School of Medicine, Morgantown, WVDepartment of Physiology and Pharmacology, West Virginia University School of Medicine, Morgantown, WVCommunity Medicine, West Virginia University School of Medicine, Morgantown, WV",+Investigation by Company/Institution+Lack of IRB/IACUC Approval,Jefferson C Frisbee Milinda E James Adam G Goodwill Julie Balch Samora Judy M Muller-Delp Stephanie J Frisbee,03/30/2007  10.1152/ajpheart.00146.2007,10/01/2007 17400712 10.1152/ajpheart.00146.2007,Research Article Retraction,United States No
1040,"Laboratory Markers Associated With Progression of HIV Infection (BLS) Biochemistry; (BLS) Biology - Cellular; (BLS) Microbiology; (HSC) Medicine - Obstetrics/Gynecology;  Best Practice & Research. Clinical Obstetrics & Gynaecology ---Elsevier Nelson R Mandela School of Medicine, University of Kwazulu-Natal, HIV Pathogenesis Programme, DDMRI, 719 Umbilo Road, Congella, Durban, 4013 Natal, South Africa Massachusetts General Hospital, Harvard University, Boston, MA, USA",+Duplication of Text+Euphemisms for Duplication,P. Kiepiela A. N Smith E. Rosenberg,04/01/2005 15778113 10.1016/j.bpobgyn.2004.11.002,10/01/2007 18061996,Research Article Retraction,South Africa United States No
1600,"Novel management of oral cancer: a paradigm of predictive oncology (HSC) Medicine - Oncology;  Clinical Medicine & Research ---Marshfield Clinic Department of Medical Oncology and Radiotherapy, The Norwegian Radium Hospital, Oslo, Norway",+Cites Prior Retracted Work+Falsification/Fabrication of Data+Investigation by Company/Institution+Misconduct - Official Investigation/Finding+Misconduct by Author+Upgrade/Update of Prior Notice,Jon Sudbo,11/01/2004 15931363 10.3121/cmr.2.4.233,10/01/2007 18056030 10.3121/cmr.2004.587.retraction,Review Article Retraction,Norway No
5558,"Factor XI Binding to the Platelet Glycoprotein Ib-IX-V Complex Promotes Factor XI Activation by Thrombin (BLS) Biochemistry; (BLS) Biology - Cellular; (BLS) Biology - Molecular; (HSC) Medicine - Immunology; (PUB) Society/Association Journals;  The Journal of Biological Chemistry ---American Society for Biochemistry and Molecular Biology (ASBMB) The Sol Sherry Thrombosis Research Center, Philadelphia, Pennsylvania 19140, USADepartments of Medicine and Biochemistry, Temple University School of Medicine, Philadelphia, Pennsylvania 19140, USA Thrombosis Research Section,Department of Medicine, Baylor College of Medicine and Houston Veterans Affairs Medical Center, Houston, Texas 77030, USA",+Error in Data+Error in Image+Unreliable Data+Unreliable Image+Unreliable Results,Frank A Baglia Karen O Badellino Chester Q Li José A López Peter N Walsh,11/05/2001 11696542 10.1074/jbc.M108319200,09/28/2007 17939190,Research Article Retraction,United States No
3214,"STEALTH in transplantation tolerance (BLS) Biology - Cellular; (HSC) Medicine - Immunology; (HSC) Medicine - Rehabilitation/Therapy; (HSC) Medicine - Surgery;  Immunologic Research ---Springer Division of Transplantation Immunobiology, Department of Surgery, University of Alabama at Birmingham,Birmingham",+Cites Prior Retracted Work+Error in Methods,Anne Hutchings William J Hubbard Judith M Thomas,08/01/2002 12403353 10.1385/IR:26:1-3:143,09/28/2007 18340653 10.1007/s12026-007-8007-8,Review Article Retraction,United States No
