cited_magid,cited_doi,cited_ref_hints(author),cited_retraction_year,cited_publication_year,citing_doi,citing_title,citing_author,citing_venue,venue_id,venue_type,venue_area,venue_category,citing_publisher,citing_publication_year,source,period,fulltext,retracted,notes
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1007/S00101-007-1235-4,"[Determinants of insensible fluid loss. Perspiration, protein shift and endothelial glycocalyx].",Jacob M ;; Chappell D ;; Hofmann-Kiefer K ;; Conzen P ;; Peter K ;; Rehm M,Anaesthesist,issn: 00032417; issn:  1432055X,Journal article,Medicine,Anesthesiology and Pain Medicine; Medicine (miscellaneous),Anaesthesist,2007,mag,0,,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1007/S00101-007-1235-4,"Determinanten des insensiblen Flüssigkeitsverlustes: Perspiratio, Proteinshift und endotheliale Glykokalyx",M. Jacob ;; D. Chappell ;; K. Hofmann-Kiefer ;; P. Conzen ;; K. Peter ;; M. Rehm,Anaesthesist,issn: 00032417; issn:  1432055X,Journal article,Medicine,Anesthesiology and Pain Medicine; Medicine (miscellaneous),Springer Science and Business Media LLC,2007,mag,0,,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1046/J.1365-2044.2002.27094.X,Anions and the anaesthetist 2.,A. Vincent,Anaesthesia,issn: 00032417; issn:  1432055X,Journal article,Medicine,Anesthesiology and Pain Medicine; Medicine (miscellaneous),Blackwell Science Ltd,2002,mag,0,,,
1998176099,10.1080/13825571003588429,Esther Sanchez-Pardo,2014,2010,10.1075/CEB.10.15SCH,"Giving horror a name: Verbal manifestations of despair, fear and anxiety in texts of Holocaust victims and survivors",Monika Schwarz-Friesel,,isbn: 9789027241603; lcc: P325.5.E56,Book/Book chapter,,,John Benjamins Publishing Company,2015,mag,1,,,ARTICLE-NOT-FOUND
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1016/B978-84-8086-637-8.50047-1,Capítulo 47 – Albúmina,Begoña Rementeria ;; Luciano Aguilera ;; Iñaki Santos ;; Ariadna Varela,Tratado de Medicina Transfusional Perioperatoria (Primera edición)#R##N#0,Isbn: 9788480866378; lcc: RM171,Book/Book chapter,,,,2010,mag,0,,,
2075796680,10.4103/0019-5545.105526,Prakash B Behere;;Anweshak Das;;Richa Yadav;;Aniruddh P Behere,2019,2013,10.1007/978-3-030-51525-6_7,Cultural Competence and Disaster Mental Health,Mandana Mostofi ;; Lisa M. Brown,,Isbn: 9783030515256; lcc: RC466.8,Book/Book chapter,,,Springer International Publishing,2021,mag,1,DOI,,
2551198085,10.1007/s10796-016-9716-0,Fatemah Nikpay;;Rodina Ahmad;;Babak Darvish Rouhani;;Shahaboddin Shamshirband,2016,2016,10.4018/978-1-7998-5781-5.CH005,Enterprise Data Lake Management in Business Intelligence and Analytics: Challenges and Research Gaps in Analytics Practices and Integration,Mohammad Kamel Daradkeh,,Isbn: 9781799857815; lcc: HF5548.2,Book/Book chapter,,,IGI Global,2021,mag,1,NOT-AVAILABLE,,PAYWALLED
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.4018/978-1-7998-3811-1.CH004,Leaders With Spirit: Implications for Contemporary Workplaces,Basak Ucanok Tan,,Isbn: 9781799838111; lcc: HF5548.8,Book/Book chapter,,,IGI Global,2021,mag,1,NOT-AVAILABLE,,PAYWALLED
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.4018/978-1-5225-9893-0.CH003,Spiritual Leadership in Collectivist Cultures: Turkey Example,Elif Baykal,,Isbn: 9781522598930; lcc: BL624,Book/Book chapter,,,IGI Global,2019,mag,1,NOT-AVAILABLE,,PAYWALLED
2318852949,10.1177/0961463X15577256,Jeff Noonan,2020,2015,10.4018/978-1-5225-8163-5.CH009,The Era of Hyperconnectivity: Investigating the Times for PhD Supervision,Emilia Rodrigues Araujo ;; Kadydja Nascimento Chagas,,Isbn: 9781522581635; lcc: HM851,Book/Book chapter,,,IGI Global,2019,mag,0,DOI,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.4018/978-1-5225-6980-0.CH003,Unravelling Hurdles to Organizational Sustainability by Virtue of Sharing and Creating Knowledge,Ana Martins ;; Orlando Pereira ;; Isabel Martins,,Isbn: 9781522569800; lcc: HF5415,Book/Book chapter,,,IGI Global,2019,mag,1,NOT-AVAILABLE,,PAYWALLED
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.4018/978-1-5225-3132-6.CH010,Holistic Education as the Conduit to Humanizing the Economy,Ana Martins ;; Isabel Martins ;; Orlando Pereira,,Isbn: 9781522531326; lcc: LB2806,Book/Book chapter,,,IGI Global,2018,mag,1,NOT-AVAILABLE,,PAYWALLED
2072889134,10.1016/j.sysarc.2010.08.005,Xu Hongzhen;;Zeng Guosun,2012,2010,10.1109/SBCARS.2014.18,Reference Architectures for Self-Managed Software Systems: A Systematic Literature Review,Frank J. Affonso ;; Katia R.F. Scannavino ;; Lucas B.R. Oliveira ;; Elisa Y. Nakagawa,"2014 Eighth Brazilian Symposium on Software Components, Architectures and Reuse",Isbn: 9781479978618;,Book/Book chapter,,,IEEE,2014,mag,1,,,
2072889134,10.1016/j.sysarc.2010.08.005,Xu Hongzhen;;Zeng Guosun,2012,2010,10.1109/SBCARS.2013.24,A Reference Architecture Based on Reflection for Self-Adaptive Software,Frank Jose Affonso ;; Elisa Yumi Nakagawa,"2013 VII Brazilian Symposium on Software Components, Architectures and Reuse",Isbn: 9781479925322; lcc:QA76.76.C66,Book/Book chapter,,,Ieee,2013,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,,Continuing Steps in Workplace Spirituality Research,Peter C. Hill ;; Carole L. Jurkiewicz ;; Robert A. Giacalone ;; Louis W. Fry,Handbook of the Psychology of Religion and Spirituality,Isbn: 9781462520534; lcc: BL53,Book/Book chapter,,,,2013,mag,0,31_nodoi.pdf,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.1016/B978-1-4160-5996-7.00030-4,Does the Choice of Fluid Matter in Major Surgery,Anthony M. Roche ;; Catherine M.N. O'Malley ;; Elliott Bennett-Guerrero,,Isbn: 9781416059967; lcc: RD81,Book/Book chapter,,,Elsevier,2009,mag,0,DOI,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1002/9781118257203.CH15,An Anthropology of War and Recovery: Lived War Experiences,Maja Povrzanovic Frykman,A Companion to the Anthropology of Europe,isbn: 9781405190732; lcc: GN17.3.E85,Book/Book chapter,,,Wiley-Blackwell,2012,mag,0,,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.1002/9781444319583.CH14,Choice of Colloid for Intensive Care Patients,Yasser Sakr ;; Yalcin Inel,,Isbn: 9781405163217; lcc: RM171,Book/Book chapter,,,Wiley‐Blackwell,2010,mag,0,DOI,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.1002/9781444319583.ch12,Hydroxyethyl Starch And Renal Dysfunction,"Jacob, Laurent; Heming, Nicholas; Guidet, Bertrand",,Isbn: 9781405163217; lcc: RM171,Book/Book chapter,,,,2010,coci,0,DOI,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1002/9781444316780.ch6,Fluid And Electrolyte Balance,"Scorza, William E.; Scardella, Anthony","Critical Care Obstetrics, Fifth Edition",Isbn: 9781405152730; lcc: RG571,Book/Book chapter,,,,2011,coci,0,DOI,,
2087178820,10.1080/1462740500061160,Charles K Armstrong,2020,2005,10.1017/9781316459850.019,Korean Communism: From Soviet Occupation to Kim Family Regime,Charles Armstrong,The Cambridge History of Communism,Isbn: 9781316459850; lcc: HX40,Book/Book chapter,,,Cambridge University Press,2017,mag,0,DOI,,
2087178820,10.1080/1462740500061160,Charles K Armstrong,2020,2005,10.1017/CBO9781316155257,"Cold War Germany, the Third World, and the Global Humanitarian Regime",Young-sun Hong,"Cold War Germany, the Third World, and the Global Humanitarian Regime",Isbn: 9781316155257; lcc: HV555.G3,Book/Book chapter,,,,2015,mag,0,NOT-AVAILABLE,,
2548657252,10.1515/9783110204544.6.277,Martin William Francis Stone,2010,2004,10.1017/CHOL9780521762168.040,The care of souls and “practical ethics”,M. W. F. Stone,The Cambridge History of Medieval Philosophy,isbn: 9781139095433; lcc: B721,Book/Book chapter,,,Cambridge University Press,2009,mag,0,DOI,,
2087178820,10.1080/1462740500061160,Charles K Armstrong,2020,2005,10.1017/CHOL9780521837194.014,The Korean War,William Stueck,The Cambridge History of the Cold War,Isbn: 9781139056113; lcc: D842,Book/Book chapter,,,Cambridge University Press,2010,mag,0,DOI,,
949542651,10.1007/1-4020-3001-0_4,Martin William Francis Stone,2016,2005,10.1002/9781119265955.CH11,Nature and Grace,Paul Helm,,Isbn: 9781119265894; lcc: BX4818.3,Book/Book chapter,,,"John Wiley & Sons, Ltd",2017,mag,1,DOI,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1002/9781119129400.ch6,Fluid And Electrolyte Balance,"Scorza, William E.; Maynard, Sharon; Scardella, Anthony",,Isbn: 9781119129400; lcc: RG571,Book/Book chapter,,,,2018,coci,0,DOI,,
1925740804,10.1016/j.cub.2015.09.056,Jean Decety;;Jason M Cowell;;Kang Lee;;Randa Mahasneh;;Susan Malcolm-Smith,2019,2015,10.1002/9781119119302.ch27,Happiness,"Paul, Gregory S.",,Isbn: 9781119119302; lcc: BL2747.3,Book/Book chapter,,,,2019,coci,1,DOI,,
1925740804,10.1016/j.cub.2015.09.056,Jean Decety;;Jason M Cowell;;Kang Lee;;Randa Mahasneh;;Susan Malcolm-Smith,2019,2015,,"Generating Generosity in Catholicism and Islam: Beliefs, Institutions, and Public Goods Provision",Carolyn M. Warner ;; Ramazan Kılınç ;; Christopher W. Hale ;; Adam B. Cohen,,Isbn: 9781107135512; lcc: BV4647.G45,Book/Book chapter,,,,2018,mag,0,NOT-AVAILABLE,,PAYWALLED
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1002/9780470760086.CH5,Fluid and Electrolyte Balance,William E. Scorza ;; Anthony Scardella,"Critical Care Obstetrics, Fourth Edition",Isbn: 9780632046324; lcc: RG571,Book/Book chapter,,,"John Wiley & Sons, Ltd",2008,mag,0,,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1017/CBO9780511761034,The trouble with the Congo : local violence and the failure of international peacebuilding,Séverine Autesserre,,Isbn: 9780521191005; lcc: DT658.26,Book/Book chapter,,,Cambridge University Press,2010,mag,0,DOI,,
2097384229,10.1080/014198700329114,Mart Bax,2014,2010,10.1017/CBO9780511818462,The Logic of Violence in Civil War by Stathis N. Kalyvas,Stathis N. Kalyvas,,Isbn: 9780511818462; lcc: JC328.6,Book/Book chapter,,,Cambridge University Press,2006,mag,0,DOI,,
1973632246,10.2466/pr0.1990.66.2.355,Ronald Grossarth-Maticek;;Hans J Eysenck,2020,1990,10.1017/CBO9780511489891.007,Stress perspectives on acculturation.,John W. Berry,,Isbn: 9780511489891; lcc: GN502,Book/Book chapter,,,Cambridge University Press,2006,mag,0,DOI,,
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.3109/9781420016680-28,Fluid Balance In Day Surgery,,,isbn: 9780429166020; lcc: RD51,Book/Book chapter,,,,2016,coci,0,,,ARTICLE-NOT-FOUND
2796436963,10.1213/00000539-199911000-00009,Bernhard Kumle;;Joachim Boldt;;Sven Piper;;Christian Schmidt;;Stephan Suttner;;Sanja Salopek,2020,1999,10.1016/B978-0-443-06959-8.00045-5,Renal Function Monitoring,Mark Stafford-Smith ;; Andrew Shaw ;; Solomon Aronson,,isbn: 9783030478865; lcc: R1,Book/Book chapter,,,Elsevier,2010,mag,0,DOI,,
2120150106,10.1109/ICCSIT.2010.5564489,Chao Zhen;;Jieping Xu,2010,2010,10.1007/978-81-322-1665-0_26,Genre-Based Classification of Song Using Perceptual Features,Arijit Ghosal ;; Rudrasis Chakraborty ;; Bibhas Chandra Dhara ;; Sanjoy Kumar Saha,ICACNI,Isbn: 9789811086328; lcc: TK5105.5,Book/Book chapter,,,"Springer, New Delhi",2014,mag,1,,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1007/978-94-007-7463-6_2,Leadership: What Is It and How Can We Learn from This Knowledge?,Ann M. Brewer,,Isbn: 9789400774629; lcc: HM1261,Book/Book chapter,,,"Springer, Dordrecht",2014,mag,1,DOI,,
2158392555,10.1111/j.0066-7372.2003.00023.x,Martin William Francis Stone,2011,2001,10.1007/978-94-007-6510-8_83,What Virtues for Business Ethics,Michele Mangini,,Isbn: 9789400765092; lcc: HF5387,Book/Book chapter,,,"Springer, Dordrecht",2017,mag,1,DOI,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1007/88-470-0417-9_17,Fluid Resuscitation in Trauma,G. Berlot,,isbn: 978-88-470-0416-0; lcc: RD50,Book/Book chapter,,,"Springer, Milano",2006,mag,0,DOI,,
1973632246,10.2466/pr0.1990.66.2.355,Ronald Grossarth-Maticek;;Hans J Eysenck,2020,1990,,"Qué hacer cuando el diagnóstico es cáncer: un manual de enfoque holístico que integra sabidurías nuevas y centenarias, orientales y occidentales, para ofrecer consejos prácticos, apoyo y esperanza a cuantos pasan por este trance",David Simon,,Isbn: 978-8479535162; lcc: RC271.A62,Book/Book chapter,,,"Ediciones Urano, S.A.",2002,mag,0,66_nodoi.pdf,,
2039505288,10.1097/00000539-200010000-00022,Joachim Boldt,2020,2000,10.1007/978-3-662-10597-9_26,Therapie Mit Albumin,"Lundsgaard-Hansen, P.",,Isbn: 978-3-662-10598-6; lcc: RB45,Book/Book chapter,,,,2004,coci,0,DOI,,
2120150106,10.1109/ICCSIT.2010.5564489,Chao Zhen;;Jieping Xu,2010,2010,10.1007/978-3-319-12093-5_2,A survey of evaluation in music genre recognition,Bob L. Sturm,Adaptive Multimedia Retrieval,Isbn: 978-3-540-22163-0; lcc: QA76.9.D35,Book/Book chapter,,,"Springer, Cham",2012,mag,1,,,
2497020468,10.1017/CCOL0521822424.012,Martin William Francis Stone,2007,2006,10.1007/978-3-476-05321-3_5,Wirkung,"Wöhrle, Georg; Hellmann, Oliver; Opsomer, Jan; Kukkonen, Taneli; Tuninetti, Luca F.; Ricklin, Thomas; Perler, Dominik; Hartung, Gerald; Rapp, Christof; Brüllmann, Philipp; Burkard, Anne; Corcilius, Klaus; Malink, Marko; Kullmann, Wolfgang; Hübner, Johannes; Pfeiffer, Christian; Kauffmann, Clemens; Kienpointner, Manfred",,isbn: 978-3-476-05321-3; lcc: B485,Book/Book chapter,,,,2011,coci,1,DOI,,
949542651,10.1007/1-4020-3001-0_4,Martin William Francis Stone,2016,2005,10.1007/978-3-319-99435-2_4,A Test Case for Published Corrections: The Discipline of Philosophy,M. V. Dougherty,,Isbn: 978-3-319-99434-5; lcc: Q180.55.M67,Book/Book chapter,,,"Springer, Cham",2018,mag,1,DOI,,
2548657252,10.1515/9783110204544.6.277,Martin William Francis Stone,2010,2004,10.1007/978-3-319-99435-2_4,A Test Case for Published Corrections: The Discipline of Philosophy,M. V. Dougherty,,Isbn: 978-3-319-99434-5; lcc: Q180.55.M67,Book/Book chapter,,,"Springer, Cham",2018,mag,1,DOI,,
1507416143,10.1002/9780470998847.ch2,Martin William Francis Stone,2008,2002,10.1007/978-3-319-99435-2_4,A Test Case for Published Corrections: The Discipline of Philosophy,M. V. Dougherty,,Isbn: 978-3-319-99434-5; lcc: Q180.55.M67,Book/Book chapter,,,"Springer, Cham",2018,mag,1,DOI,,
2137877549,10.1177/0146167207312465,Lennart J Renkema;;Diederik A Stapel;;Marcus Maringer;;Nico W van Yperen,2013,2008,10.1007/978-3-319-73820-8_4,Origins of Ageism at the Individual Level,Sagit Lev ;; Sagit Lev ;; Susanne Wurm ;; Liat Ayalon,,isbn: 978-3-319-73819-2; lcc: HQ1061,Book/Book chapter,,,"Springer, Cham",2018,mag,1,DOI,,
1925740804,10.1016/j.cub.2015.09.056,Jean Decety;;Jason M Cowell;;Kang Lee;;Randa Mahasneh;;Susan Malcolm-Smith,2019,2015,10.1007/978-3-319-64428-8_3,"Religion, Crime, and Prosocial Behaviour",Russil Durrant ;; Zoe Poppelwell,,Isbn: 978-3-319-64427-1; lcc: BL65.C7,Book/Book chapter,,,"Palgrave Macmillan, Cham",2017,mag,0,DOI,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1007/978-3-319-62163-0_26,Toward A Discerning Mind And Heart: An Ignatian Approach To Workplace Spirituality And Spiritual Leadership,"Tran, Dung Q.; Carey, Michael R.",,Isbn: 978-3-319-62162-3; lcc: BL65.W67,Book/Book chapter,,,,2018,coci,1,DOI,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1007/978-3-319-62163-0_43,Coping With Workplace Bullying Through Workplace Spirituality And Spiritual Traditions,"KurtulmuÅŸ, Bekir Emre",,Isbn: 978-3-319-62162-3; lcc: BL65.W67,Book/Book chapter,,,,2018,coci,1,DOI,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1007/978-3-319-61929-3_26-1,Toward a Discerning Mind and Heart: An Ignatian Approach to Workplace Spirituality and Spiritual Leadership,Dung Q. Tran ;; Michael R. Carey,,Isbn: 978-3-319-61929-3; lcc: BL65.W67,Book/Book chapter,,,"Palgrave Macmillan, Cham",2018,mag,1,DOI,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1007/978-3-319-61929-3_43-1,Coping with Workplace Bullying Through Workplace Spirituality and Spiritual Traditions,Bekir Emre Kurtulmuş,,Isbn: 978-3-319-61929-3; lcc: BL65.W67,Book/Book chapter,,,"Palgrave Macmillan, Cham",2018,mag,1,DOI,,
1925740804,10.1016/j.cub.2015.09.056,Jean Decety;;Jason M Cowell;;Kang Lee;;Randa Mahasneh;;Susan Malcolm-Smith,2019,2015,10.1007/978-3-319-57063-1_6,Conclusion,"Hasan, Rumy",,Isbn: 978-3-319-57063-1; lcc: BL2400,Book/Book chapter,,,,2017,coci,0,DOI,,
2168925826,10.1177/0305735613482025,Nicolas Guéguen;;Sébastien Meineri;;Jacques Fischer-Lokou,2020,2013,10.1007/978-3-319-39666-8_12,The Addiction of Love: Sad Music and Heartbreak,Sandra Garrido,,Isbn: 978-3-319-39665-1; lcc: ML3838,Book/Book chapter,,,"Palgrave Macmillan, Cham",2017,mag,0,DOI,,
1925740804,10.1016/j.cub.2015.09.056,Jean Decety;;Jason M Cowell;;Kang Lee;;Randa Mahasneh;;Susan Malcolm-Smith,2019,2015,10.1007/978-3-319-16999-6_1702-1,Redistribution Preferences And Low Socioeconomic Status,"Bower-Bir, Jacob S.",,isbn: 978-3-319-16999-6; lcc: BF698.95,Book/Book chapter,,,,2017,coci,0,DOI,,
1968685498,10.1016/j.leaqua.2011.02.002,Louis W Fry;;Sean T Hannah;;Michael Noel;;Frederick O Walumbwa,2014,2011,10.1007/978-3-319-14908-0_9,The Effect of Leadership on Organizational Performance,Şahin Danişman ;; Şule Betül Tosuntaş ;; Engin Karadağ,,Isbn: 978-3-319-14907-3; lcc: HD57.7,Book/Book chapter,,,Springer International Publishing,2015,mag,1,DOI,,
2121461932,10.3171/2010.9.FOCUS10200,Samuel Romero-Vargas;;Jose Luis Ruiz-Sandoval;;Arturo Sotomayor-Gonzalez;;Rogelio Revuelta-Gutierrez;;Miguel Angel Celis-Lopez;;Juan Luis Gomez-Amador;;Ulises Garcia-Gonzalez;;Raul Lopez-Serna;;Victor Garcia-Navarro;;Diego Mendez-Rosito;;Victor Correa-Correa;;Sergio Gomez-Llata,2018,2010,10.1007/978-3-319-06118-4_1,Historical Notes,"Meraviglia, Leonardo",,Isbn: 978-3-319-06117-7; lcc: RJ480,Book/Book chapter,,,,2014,coci,0,DOI,,
